oare_id,transliteration,translation
auto::57_KTS1_13b::0001::06034b122b,um-ma A-šùr-na-da- ma a-na I-dí-Sú-in ù Ši-ša-ah-<šu->ša-ar qí-bi4-ma 17 GÍN KÙ.BABBAR ṣa-ru-pá-am ší-im a-bar-ni-im Ku-zu-zi-a iš-tù 10 ša-na-tim ha-bu-lam,"From Aššur-nādā to Iddin-Suen and Šišahšušar: Kuziziya has owed me 17 shekels of refined silver, the price of an abarniū-textile, for 10 years."
auto::57_KTS1_13b::0004::983c58ee14,dí-in šu-ma mì-ma i-qá-bi4 šu-ga-ri- a-am ša A-šur li-it-ma-ma ú li-it-ba-al- šú,"If he protests in any way, then let him swear by divine Aššurs šugariāum and only after that can he take it away."
auto::letter73_AKT1_15_aligned_FINAL::0001::a360bdf251,a-na A-šùr-na-da qí-bi-ma um-ma Ša-ša-ah-šu-šar-ma ki-ma a-ta tù-šú-ni 0.66666 ma-na 5 GÍN KÙ.BABBAR im-hu-ru-ma a-na Ú-šú-ur-ša-A-šùr DUMU A-šùr-ma-lik i-dí-nu,To Aššur-nādā from Šašahšušar: Since you had left they have received 0.66666 mina 5 shekels of silver and given that to Uṣur-ša-Aššur son of Aššur-malik.
auto::letter73_AKT1_15_aligned_FINAL::0002::8e5460c977,3 ku-ta-ni Ú-šú-ur-ša-A-šùr ilṣ-qé-ma a-na É kà-ri-im i-dí-i,Uṣur-ša-Aššur has taken 3 kutānu-textiles and deposited them in the port office.
auto::letter73_AKT1_15_aligned_FINAL::0003::0ffa7839eb,12 GÍN KÙ.BABBAR KI Ša-ra-pu-nu-wa im-hu-ru-ma i-a-tí i-dí-nu-ni-šú,They received 12 shekels of silver from Šarapunūwa and gave that to me.
auto::letter73_AKT1_15_aligned_FINAL::0004::87852cbe6e,4 na-ru-uq šé-am É Ku-tù-bi-iš ub-lu-nim a-na-kam am-hu-ur-ma 1.5 na-ru-uq e-li-a-am,The house of Kutubiš brought 4 sacks of barley; I received it here and 1.5 sack will be for myself.
auto::letter73_AKT1_15_aligned_FINAL::0005::a064b2d89c,3 na-ru-uq GIG É Kà-ú-ba-a ub-lu-nim,The house of Kauba brought 3 sacks of wheat.
auto::letter73_AKT1_15_aligned_FINAL::0006::f6485481f8,ù mì-ma ú-lá i-dí-nu-nim,"However, they did not give me anything."
auto::letter73_AKT1_15_aligned_FINAL::0007::bc75e02224,ki-ma a-ta tù-šú-ni A-šùr-bé-el-a-wa-tim i-li-kam-ma maš-ke-e i-zu-a-aš zi-ta-kà-a i-ib-ši-ma ù a-ni-i i-ta-áb-lu-šu-nu 15 GÍN KÙ.BABBAR ša Ta-ar-hu-nu ší-tí KÙ ha-bu-lu-ú ŠÀ 8.25 GÍN KÙ.BABBAR i-dí-nu-nim,"Since you have left Aššur-bēl-awātim came here and divided up the hides; your share used to be here, but now they have removed them. 15 shekels of silver from Tarhunu, they owe the rest of the silver; thereof they have given me 8.25 shekels of silver."
auto::letter73_AKT1_15_aligned_FINAL::0008::172d31bd86,ú mì-ma ú-lá i-dí-nu-nim ù iš-tí Ta-ar-hu-nu-ú 5 GÍN KÙ.BABBAR a-hu-ur,"However, they did not give me anything , and 5 shekels remain owed by Tarhunu."
auto::letter73_AKT1_15_aligned_FINAL::0009::7cbdc89689,ù ší-tí KÙ.BABBAR šu-nu-ú ilṣ-qé-ú,"Also, it was they who took the rest of the silver."
auto::letter73_AKT1_15_aligned_FINAL::0010::2ad864cfb7,i-ba-áb-tí-kà mì-ma ú-lá im-hu-ru-ú a-na tí-ir-tí-kà Ú-šú-ur-ša-A-šùr,They have received nothing from your outstanding claims. Make Uṣur-ša-Aššur pay attention to your orders.
auto::letter73_AKT1_15_aligned_FINAL::0011::2c3e52ab32,na-hi-id u4-mu-um iš-tù ITI.3.KAM i-ta-at-qú,The term is overdue by three months.
auto::letter73_AKT1_15_aligned_FINAL::0012::6e75b4ad66,e-šé-e-ma ma ú-lá iš-a-ma a-na-ku-ma-a áš-a-am,"Even firewood he did not buy for me, so I myself have bought it."
auto::letter73_AKT1_15_aligned_FINAL::0013::87b8269c83,KI Ha-bi-i 1.66666 ma-na 5 GÍN KÙ.BABBAR ni-im-hu<ur> Ú-šú-ur-ša-A-šùr ilṣ-qé-e 0.66666 ma-na KI Ha-lú-li-e ni-ilṣ-qé-e ù 5 GÍN KÙ.BABBAR Ú-šú-ur-ša-A-šùr,"From Habi we have received 1.66666 mina 5 shekels of silver; Uṣur-ša-Aššur has taken it. 0.66666 mina we got from Haluli; also, Uṣur-ša-Aššur <has received> 5 shekels of silver."
AKT_08_10,a-na Ku-li-a qí-bi-ma um-ma A-ba-ba-a-a-ma a-na-kam 1.33333 ma-na KÙ.B. ša a-na mu-lá-e-i ša É Sà-ba-sí-a ni-ilṣ-qé-e-ú: be-el qá-ta-tí-a ša iš-tí-a i-zi-zu-i-ni 5-šu-nu i-na-zu-mu-ú,"Say to Kuliya, thus says Ababaya: Here, as for the 1.33333 mina of silver which we borrowed to supplement the amount of Sabasiya's house/firm, my guarantors, which assisted me, all five of them, are complaining."
AKT_08_10,um-ma šu-nu-ma ṭup-pá-am ša ku-nu-ki-ki dí-ni-ni-a-tí ša KÙ.B. a-na ší-it : Ku-li-a i-ši-iq-lu-i-ni KÙ.B. 1 ma-na-um 7 GÍN ni-ilṣ-qé,They say: Give us a tablet with your seal to the effect that the silver has been paid for Kuliya's expenses; we have borrowed the silver at an interest of 7 shekels per mina.
AKT_08_10,a-pu-tum 5 GÍN KÙ.B. a-bu-kà : a-šù-ur ù ni-ší-kà 1 GÍN KÙ.B. TA a-šù-ur ù ta-zi-ma-tí-ší-na lá áš-ta-na-me-e,"Please, provide your father with 5 shekels of silver and each of your folks with one shekel of silver and let me no longer hear their complaints!"
AKT_08_10,a-pu-tum ša a-wi-lu-tí- kà e-pu-uš,"Please, act as the gentleman your are!"
AKT_08_10,a-pu-tum KÙ.B. a-na A-šùr- ṣú-lu-li dí-in-ma lu-ub-lam,"Please, give silver to Aššur-ṣululī to bring it to me."
AKT_08_10,a-na-kam ú-ša-ah-du-ru-ni,Here they are frightening me.
AKT_08_11,a-na Ku-li-a qí-bi-ma um-ma A-ba-ba-a-ma a-na ma-lá pì-i na-áś-par-ṭí-kà pì-á-ni-tim 3 ma-na KÙ.B.¹ a-na E-na- na- tim a-dí-in a-pu-tum mì-nu-um ša a-na E-na-na-at- A-šùr KÙ.B. tù-ší-ru-ú,"Say to Kuliya, thus says Ababaya: Exactly as your previous letter stated I have given 3 minas of silver to Ennānātum. Please, what is this, that you released silver to Ennānāt-Aššur?"
AKT_08_11,a-na lá-ni-šu ta-tí-ki-il5 lá É-tám : lá ša-ra-am i-šu ú KÙ.B. tù-ší-ir,"You put trust in his outward appearance, but he has neither house nor child and still you released the silver!"
AKT_08_11,a-pu-tum a-na me-ra um-mi-a- nim <gap> <gap>-be <gap> a-na-ah-tí Bur-Ištar ša-i-il5,"Please, to an independent trader <gap> as for my misery / expenses, ask Būr-Ištar ."
AKT_08_11,mì-ma ša a-dí-nu-šù-i-ni a-na A-šur-ṣú-lu-li i-na ṭup- pì-im ša i-is-ku-ri-im,All I gave him for Aššur-ṣululī has been registered on a wax tablet.
AKT_08_11,lá-pu-ut a-pu-tum lá ta-ša- lá-aṭ ṭup-pá-am ša É Bé-lúm-ba- ni na-áś-par-ta-kà li-li- kam lu nu-šé-ṣí-šu : a-ha-at-kà a-na a-bi-kà ma-da-tí-ma ta-ta-wu : i-na li-bi a-bi-kà tù-šé-ṣa-kà,Please do no act highhandedly. As for the tablet of/in the house of Bēlum-bāni - when your letter comes we will obtain its release. Your sister talks a lot to your father and she tries to make him forget you!
AKT_08_11,lá ta-ša-lá-aṭ : mì-ma lá ta-pá-lá-ah e-lá-nu-kà a-bu-kà lá i-šu,"Do not act highhandedly, you have nothing to fear since your father has nobody but you."
AKT_08_11,a-pu-tum a-ni-qí ša a-mu-tim <gap> ù KI-DU-ra-am A-šùr-ṣú-lu- li <gap> lu-ub-lam,"Please, the rings of meteoric iron <gap> and the <gap> , let Aššur-ṣululī [take them along] to bring to me."
AKT_08_12,um-ma A-šùr-ša-dí-li ù A-ba-ba-a-ma a-na Ku-li- a qí-bi-ma a-šu-mì ṭup-pì-kà ša Šu-Sú-in DUMU I-na-a ú-kà-lu a-na-kam i-nu-mì a-wa-sú-nu i-gi5-im-ru i-na ga-me-er a-wa-tí-šu ṭup-pá-kà ú-šu-ru-ni-a-tí-ma ú né-nu ṭup-pá-am ša a-limki ša A-šur-re-ṣí nu-ša-ar,"Thus say Aššur-šad-ilī and Ababaya, say to Kuliya: As for your tablet which Šu-Suen, son of Innāya, has in his possession, when here their affair was concluded by the man who settled his case they would release your tablet to us and then we would release the tablet of the City of/concerning Aššur-rēṣī."
AKT_08_12,Šu-Sú-in ṭup-pá-am né-ta-ri-iš-ma um-ma šu-ut-ma a-da-na-ku- um a-wi-lúm i-na lá i-da- i-ni i-ta! -al-kam,"When we kept asking Šu-Suen for the tablet he said: I will give it you, but the man has left without us knowing it!"
AKT_08_12,šu-ma a-ma-kam KÙ.B. e-ri-iš-kà lá over erased i ta-da-an,"If over there he asks you for silver, do not give it."
AKT_08_12,um-ma a-ta-ma i-na a-limki i-na ga-me-er a-wa-tim DUB-kà <<i>> ta-da-nam qá-bí-a-tí: né-nu a-na- kam <gap>-ni ni-ša-a-al ga-me-er a-wa-tim-ma <gap> tí a-limki¹ iš-tù A-bu¹-ša-lim <gap> iš-tí Puzur2-<gap> <gap> ni-ni <gap> ni-il5-qé-ú šé-bi-lam,"Tell him: By decision of the man who settled the affair you have been ordered to hand over in the City the tablet you have. And we here <gap> we will ask [the man] who settled the affair and the <gap> which after Abu-šalim [had left] we had obtained <gap> from/with Puzur- <gap> , send us that."
AKT_08_12,A-šur-ANDUL tur4-dam Ì.GIŠ <gap> šé-bi-lam,"Send Aššur-ṣululī here, send <gap> oil."
AKT_08_13,um-ma A-šùr-ša-dí-DINGIR A-mur-Ištar DÙG-ší-lá-A-šùr Ì-lí-a-LIM: A-nu-pí-a ù A-ba-ba-a-a-i a-na Ku-li-a: qí-bi-ma a-wa-tí-kà: ša É Šà-ba-sí- a qá-du-um: ša u4-mu- kà ša-ak-nu-ni: ni-ig-mu-ur-ma,"Thus Aššur-šad-ilī, Amur-Ištar, Ṭāb-šilli-Aššur, Ilī-anum, Anuppiya, and Ababayai, say to Kuliya: We have settled your affair concerning Sabasiya's house, including the setting of a term for you."
AKT_08_13,a-ṣé-er KÙ.B. ù KÙ.KI ša te-zi-bu 1.33333 ma-na iš-tí DÙG-A-šur DUMU DÙG-ì-lí 1 ma-na-um 7 GÍN a-na ší-ib-tim,"And in addition to the silver and gold you had left behind we borrowed 1.33333 mina from Ṭāb-Aššur, son of Ṭāb-ilī, at an interest of 7 shekels per mina."
AKT_08_13,ni-il5-qé-ma KÙ.B nu-ša-bi4-šu-nu-ma 3 ṭup-pé-e ša a-limki 1 ṭup-pá-am ša 1.5 ma-na KÙ.B. ša hu-bu-li-kà ú-šé-ru-ni-a-tí,"And with that silver we have satisfied them, whereupon they released to us 3 tablets of the City 1 tablet recording a debt of yours of 1.5 mina of silver."
AKT_08_13,a-ša-at-kà: iš-tí-ni kà-an-kà-at: ITI.1.KAM ma-hu-ur-ì-lí li-mu-um Da-ni-a,"Your wife has sealed together with us, the IVth month of the eponymy of Dān-Ea."
AKT_08_13,a-pu-tum ki-ma: ṭup-pí-i ta-àš-me-ú KÙ.B. ù ší-ba-sú šé-bi4-lá- ma ṭup-pá-am ša ku-nu-ki-ni ù ku-nu-uk a-ší-tí-kà lu né-du-uk: a-ma-lá na-àš-pé-er-tí-kà: Iš-me-d ÌŠKUR DUMU I-tur4-a-a: ni-iṣ-ba-at- ma um-ma né-nu-ma 5 ma-na KÙ.B. a-na ší-a-ma-tim ša Puzur2-A-šur DUMU A-hu-wa-qar: tù-ub-lam kà-i-na-ni-a-tí-ma a-ta-ma: ší-ma-am: ša-am- ma qá-at-ni: lu ni-iš-ku- un,"Please, as soon as you have heard the letters, send the silver with the interest on it and then we will cancel the tablet with our seals and the seal of your wife. In accordance with your written instruction we seized Išme-Adad, son of Itūraya, and told him: You brought 5 minas of silver, meant for making purchases, belonging to Puzur-Aššur, son of Ahu-waqar, Confirm our claim on it, then it is you who can make the purchases and we will establish our claim on them."
AKT_08_13,šu-ma KÙ.B. a-na ša Puzur4-A-šur i-tù-wa-ar Ku-li-a li-il5-qé um-ma šu-ut-ma Puzur2-A-šur: mi-ma: lá i-dé ù mi-ma KÙ.B.: lá ub-lam a-na KÁ DINGIR nu-šé-ri-sú-ma KÁ: ta-am-gi5-ir-tum i-bi4-ší-ma: a-na pá-ni- šu a-le: ta-mu-ru-šu-ni tù-ta-ma-šu,"If the silver turns out to belong to Puzur-Aššur, Kuliya can take it. He answered: Puzur-Aššur is in no way involved and I did not bring along any silver! We led him down to the Gate of the god and in the Gate this agreement was reached: Henceforth, wherever you see him you will make him swear the oath."
AKT_08_13,a-šu-mì: A-šur-re-ṣí DUMU I-na-a a-wa-tù-šu-nu a-dí-ni: na-ad-a-ma: ṭup-pá-am: lá nu-šé-ší-a-am ú sí-ku-šu: ka-a-ni-iš-ma: nu-kà-al,"As for Aššur-rēṣī, son of Innāya, their affair still rests and we have not obtained a writ-ten document and we continue to detain him."
AKT_08_14,um-ma A-šùr-šà-dí-li-ma a-na Ku-li-a ù A-šur-la-ma-sí a-na Ku-li-a qí-bi-ma a-šù-mì a-wa-tim ša É Sà-ba-sí-a a-wu-tum ša ma-ah-ri-kà lá iz-ku-ú : lu-qú-ut-kà ša i-na A-pí-im té-zi-bu- ma Lá-ta-ra-ak iš-ba-at,"Thus says Aššur-šad-ilī to Kuliya and Aššur-lam[assi] and in particular to Kuliya: Because of the affair of Sabasiyas house, the case that was not settled in your presence, Latarāk has seized your merchandise that you had left behind in Apum."
AKT_08_14,áš-me-ma ṭup-pá-am ša ší-bu-tim ú ší-ip-ra-am al-qé-ma a-na A-pí-im i-li-ik-ma lu-qú-tám ú-ší-ir-ma A-bi-we-du-um i-ra-dí-a-ku- um,When I heard it I availed myself of a tablet of the Elders and a messenger who went to Apum and obtained the release of the merchandise and Abi-wēdum is now leading that to you.
AKT_08_14,be-et-kà URUDU GUŠKIN Ú-sú-ra-num ta-da-nam lá i-mu-a um-ma šu-ut-ma ša-qú-ul : ba-pí-ra-am ša ša-ku-ul-tim ú ku-<ku>-ba- tim É DAM.GÀR ni-il5-qé- ma a-na DAM Ili5-ba-ni,"As for your house, Uṣurānum refuses to give either copper or gold saying: All has already been paid. From a merchant we borrowed beer bread for the banquet and for drinking flasks and we gave them to Ilī-bānīs wife."
AKT_08_14,ni-dí-in : mi-ma li-ba- kà lá i-pá-ri-id ki-ma a-wi-lu-tí-kà lu-qú-ut-kà a-na KÙ.B. ta-e-er-ma tí-ib-a-ma: a-tal-kam,"There is absolutely no reason to get nervous. Gentleman as you are, convert your merchandise into silver and come immediately here."
AKT_08_14,a-hi a-ta tí-de8-e ki-ma KÙ.B. 1 GÍN ša qá-tim a-na ša-ku-ul-ti <gap>,"My dear brother, realize that every single shekel of silver at hand [will be be used] for the banquet."
AKT_08_14,UDU TÚG.HI.A <gap> BA <gap> A-šur-lá-ma-si qí-bi4-ma¹ KÙ.B. šé-bi4-lá-ma li-ba-am dí-nam ši-im TÚG.HI-tí-šu SIG5 a-na A-šur-ṣú-lu-li dí-in,<gap> Tell Aššur-lamassi: Send the silver encourage us! Let him give the yield of his textiles of good quality to Aššur-ṣululī.
AKT_08_14,li-bu-šu lá tù-lá-ma-an,Do not make him angry.
AKT_08_15,a-na Ku-li-a qí-bi4-ma um-ma Al-pì-lí ù A-šur-lá- ma-sí šál-ma-ni i-Ta-wi-ni-a wa-áś-ba-ni,"To Kuliya, thus say Alpilī and Aššur-lamassi: We are well, we are staying in Tawiniya."
AKT_08_15,ni-iš-ta-na-me wa-áś-bu-tum ša Wa-ah-šu-ša- na i-ta-ṣú-nim,We hear rumours that the residents of Wahšušana have left the city.
AKT_08_15,a-dí 2 u4-me-e za-ku-sà ni-ša-me- ma a-le ni-pá-nu-ú ni-ša-pá-ra-ku- um,"Within two days, when we hear more details, we will inform you by letter where we are heading."
AKT_08_15,ta-ma-lá-ke ša qá-tí-kà Al-pì-lí ú-ša-al,"As for the coffers under your control, Alpilī will make enquiries."
AKT_08_15,li-ba-kà lá i-pá-ri-id,Do not get afraid!
AKT_08_17,a-na Ku-li-a qí-bi4-ma um-ma A-sá-num-ma a-šu-mì a-ší-im sá-ah-ra-a-ku a-ši-a-im¹ i-ma-gu5-ru a-da-šu-ma a-ta-be-a-am- ma a-ta-lá-kam,"To Kuliya, say, thus says Asānum: I am still staying because of the meteoric iron. When they agree with the iron I will sell it, get ready and leave for you."
AKT_08_17,a-dí-i na-áś-pè-er-tí-kà ša a-šu-mì kà-lá-pí-im i-li-kà-ni ší-bè-e a-dí-ni lá ah-ri-im i-ší-be-a A-zu : kà-ṣa-ar Puzur2-A-mur be-li a-ta : <<a-na>> a-na Puzur2-A-mur pu-nu-ma A-zu-ú li-it-ru-dam iš-tí tap-pá-i-šu ší-bu-tám li-dí-nam,"As for your letter which arrived here concerning the axe, I have not yet recorded of the witnesses. Among my witnesses figures Azu, the transporter of Puzur-Aššur. Please, my lord, approach Puzur-Aššur and let him send Azu to me, so that he can testify for me together with his colleagues."
AKT_08_17,i-na lá i-da-i-a a-mì-ša-am i-tal-kam um-ma šu-ut-ma a-na E-lá-lí a-lá-ak,"Without my knowledge he has left for there, saying: I am going to Elalī ."
AKT_08_18,a-na Ku-li-a qí-bi-ma um-ma A-sà-num-ma a-ma-a dam-qá-tù-šu ša Al-<pì>-lí ša i-na Té-ga-ra-ma ú-ta-mì-ú pa-ar-ša-tì-kà a-wa-tim u-šé-ší-i ú šu-um-ka SIG5 ṭá-pu-ul ú a-na-ku iš-tí-kà-ma ṭá-pu-lá-ku aq-bi-a-ku-um um-ma a-na-ku-ma a-wa-tí-kà Al-pì-lí lá tù-lá-ma- ad a-wa-sú ú-ZA-AD a-bi a-ta be-lí a-ta lá ta-qá-bi um-ma a-ta-ma i-qi-in-im a-šu-mì ta-pá-i-šu-ú na-áś-<pè>-er-tám uš-té-bi-lam ma-di-iš li-bi-i,"To Kuliya, thus says Asānum: Really, this is the friendliness of Alpili whom I made swear an oath in Tegarama - he has disclosed confidential matters of you, and also your good reputation has been besmirched and I have been besmirched together with you! I had told you: Do not inform Alpili about your affairs, he <gap> his word. Please my father, my lord, do not think: Out of jealousy he has sent me a letter about his partner! He has really hurt me terribly."
AKT_08_18,im-ra-aṣ a-na a-wa-tim ša a-ší-áś-ta-me-ú a-na a-wa-tim a-ni-a-tim DINGIR lu i-dé a-na Al-pì-lí um-ma šu-ut-ma a-na am-tí-kà-ma <gap> lá i-ba-ší i-<gap> 2ší-ta a-ša-tám da-mi-iq-tám Ku-li-a,"For the rumours I keep hearing, for these matters god be my witness against Alpili! He said to your maid: There is no <gap> available. Of the two <gap> Kuliya will marry one as a fine wife."
AKT_08_18,e-ha-az : i-na <gap> am-tí-kà ka-lá-ší-na-ma,"Of/with the <gap> of your maid, all of themᶠᵉᵐ."
AKT_08_18,tù-ba-lá-ku-um li-ba-kà lá i-na-hi-id e-lá 3 GÍN KÙ.B. mì-ma wa!-at-ra-am lá i-dí-ší-im ú ša <gap> mì-ma lá i-dí-ší-im ú a-ma-tum ra-qá-ma uš-ba ú li-bi4-ša ki-ma mì-ma lá i-dí-nu-ší-ni iš-té-né-ú-ma LU a-na ku <gap> ú li-ba-ša da-ni-ša-ma ma-ri-iṣ a-na a-wa-tim a-ni-a-tim ša Al-pì-lí e-ta-ú-ší-ni i-na e-ra-bi4-a 5 u4-me-e iš!-tí-a lá ta-ta- ú,"she will bring you. Dont be be worried. Apart from 3 shekels of silver he gave her nothing extra and he also did not give her any <gap> Moreover, the slave-girls are idle and do nothing. And because he gave her nothing they keep looking for <gap> and she is very angry. Because of these matters which Alpīlī told her, when I had arrived for five days she refused to talk with me."
AKT_08_18,<gap> ak-šu-dam i-na kà-ri-im wa-áś-ba-at ú qá-ta-tù-a i-na qá-ba-lá-al qá-qá-dí-ša ša-ak-na-a,<gap> I arrived here she was staying in the kārum and both my hands are placed on the <gap> of her head.
AKT_08_18,šu-ma-me-e e-ší-iš6 lá ak-šu-dam pu-ru-i-ni-me-e GAL ša-ki-in,If I had not arrived at short term we would have been seriously denunciated.
AKT_08_18,ma-dí-iš tù-ni-ha-ni,She has caused me a lot of trouble.
AKT_08_18,a-dí pá-né-ša ta-mu-ru-ni ù li-ba-am a-na-ku a-dí-ší-im um-ma ší-it-ma a-na ki-li <gap> ki-a a-na-ku al-mì-in-ší-ma ší-it-ma ki-e i-KU-BA-im a-lá-ak a-wa-tám li-bi-i ú-kà-al ba-lá-at <gap> a-lá-ak KU-BA-am i-pá-ṭá-ar-ma ú a-lá-ak,Until you meet her personally I myself will <gap> She said: For/To all <gap> . I became angry at her but she :How can I go with <gap> I keep the matter in mind! Without <gap> I will go. He will loosen the <gap> and then I will go.
"larsen_sent::CCT_3,_5a::0001",ŠÀ.BA 2 GÚ 10 ma-na ku-nu-ku 16.5 GÍN.TA KÙ.BABBAR.BI-šu 7.83333 ma-na 2.66666 GÍN,Specification: 2 talents 10 minas under seal at the rate 16.5 to 1 — in silver: 7.83333 minas 2.66666 shekels.
"larsen_sent::CCT_3,_5a::0007",um-ma a-ta-ma i-na 1.33333 ma-na KÙ.BABBAR ša En-na-Be-lúm na-aš-ú-ni: lé-qé KÙ.BABBAR ú-la al-qé i-na KÙ.BABBAR a-nim al-qé,"You said : Take that out of the 1.33333 mina of silver that Ennam-Bēlum is bringing. I did not take the silver then, so I have taken it out of this silver."
"larsen_sent::CCT_3,_5a::0008",12 ma-na 5 GÍN AN.NA-ak qá-tim 15 GÍN.TA 0.66666 ma-na 8.33333 GÍN KÙ.BABBAR.BI-šu,12 minas 5 shekels of tin for expenses at the rate 15 to 1 — in silver: 0.66666 mina 8.33333 shekels of silver.
"larsen_sent::CCT_4,_1a::0005",2 ma-na 13.33333 GÍN KÙ.BABBAR,Zuzu owes me 2 minas 13.33333 shekels of silver.
"larsen_sent::CCT_4,_1a::0006",Zu-zu ha-bu-la-am 1 ma-na KÙ.BABBAR iš-tí dUTU-ba-ni DUMU Puzur₄-Ištar,<gap> 1 mina of silver is owed by Šamaš-bāni son of Puzur-Ištar.
"larsen_sent::CCT_4,_1b::0001",um-ma a-ta-ma a-na ru-ba-im a-qí-aš ù 2 ma-na hu-ša-e uṣ-ba-ku-um* um-ma a-ta-ma pá-šu-ra-am SIG₅ ša 10 GÍN KÙ.BABBAR a-da-na-ku-um šu-ma a-hi a-ta pá-šu-ra-am SIG₅ a-na A-šur-ta-ak-lá-ku,"You said: I shall give them as a gift to the king. I furthermore added for you 2 minas of scrap metal. You said: I shall give you good quality retail goods worth 10 shekels of silver in return. My dear brother, give the good quality retail goods to Aššur-taklāku."
"larsen_sent::CCT_4,_1b::0002",di-in a-na A-šur-ta-/ak-lá-ku qí-bi₄-ma 3 ma-na 12 GÍN AN.NA a-na ILLAT šu-ku-un,To Aššur-taklāku: <gap> Deliver 3 minas 12 shekels of tin to the enterprise.
"larsen_sent::CCT_5,_6a::0007",li-li-kam iš-tí KÙ.BABBAR-pí-a 4.5-ma-na ša Ku-ru-ub-Ištar ba-áb-tám e-zi-ba-ku-nu-tí-ni*,Together with my other silver I left 4.5 minas belonging to Kurub-Ištar as an outstanding claim with you.
larsen_sent::Cole_8::0002,ŠUNIGIN 3 ma-na KÙ.BABBAR ŠÀ.BA 7.5 GÍN ni-is-ha-tim áš-qúl iš-tù ša-du-ú-tum ga-am-ra-at-ni 1 GÍN KÙ.BABBAR a-pu-ul,"In all: 3 minas of silver. Thereof I paid 7.5 shekels as import duty; since the transport tariff had been spent, I paid the balance of 1 shekel of silver."
